balenalib/kitra710-debian-python,20230829,2023/09/02,null,NOT UPDATED,0,1,3,0,0,4
balenalib/kitra710-fedora,20230904,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
balenalib/kitra710-fedora-node,20230712,2023/07/16,null,NOT UPDATED,0,0,0,0,0,0
balenalib/kitra710-fedora-python,20230712,2023/07/16,null,NOT UPDATED,0,0,0,0,0,0
balenalib/kitra710-golang,20230904,2023/09/09,null,NOT UPDATED,0,0,4,0,0,4
balenalib/kitra710-node,20230904,2023/09/09,null,NOT UPDATED,0,1,3,0,0,4
balenalib/kitra710-python,20230829,2023/09/02,null,NOT UPDATED,0,1,3,0,0,4
balenalib/kitra710-ubuntu,20230904,2023/09/09,null,NOT UPDATED,0,5,0,0,0,5
balenalib/kitra710-ubuntu-node,20230904,2023/09/09,null,NOT UPDATED,0,5,0,0,0,5
balenalib/kitra710-ubuntu-openjdk,11-xenial-20230904,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
balenalib/kitra710-ubuntu-python,20230904,2023/09/09,null,NOT UPDATED,0,5,0,0,0,5
balenalib/nitrogen6x,20220714,2022/07/20,null,NOT UPDATED,0,1,3,0,0,4
balenalib/nitrogen6x-alpine,20220714,2022/07/19,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/nitrogen6x-alpine-golang,20220714,2022/07/27,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/nitrogen6x-alpine-node,20220714,2022/07/19,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/nitrogen6x-alpine-openjdk,8-3.14-20220112,2022/01/19,null,NOT UPDATED,0,0,0,0,0,0
balenalib/nitrogen6x-alpine-python,20220714,2022/07/19,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/nitrogen6x-debian,20220714,2022/07/20,null,NOT UPDATED,0,1,3,0,0,4
balenalib/nitrogen6x-debian-golang,20220714,2022/07/28,null,NOT UPDATED,0,0,4,0,0,4
balenalib/nitrogen6x-debian-node,18.6-20220714,2022/07/21,null,NOT UPDATED,0,1,3,0,0,4
balenalib/nitrogen6x-debian-openjdk,20210602,2021/06/05,null,NOT UPDATED,0,1,-1,0,0,0
balenalib/nitrogen6x-debian-python,20220604,2022/06/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/nitrogen6x-fedora,20220604,2022/06/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/nitrogen6x-fedora-golang,20220507,2022/05/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/nitrogen6x-fedora-node,36-build-20220714,2022/07/22,null,NOT UPDATED,0,0,0,0,0,0
balenalib/nitrogen6x-fedora-openjdk,30-20210825,2021/09/03,null,NOT UPDATED,0,0,0,0,0,0
balenalib/nitrogen6x-fedora-python,20220622,2022/07/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/nitrogen6x-golang,20220714,2022/07/28,null,NOT UPDATED,0,0,4,0,0,4
balenalib/nitrogen6x-node,18.6-20220714,2022/07/21,null,NOT UPDATED,0,1,3,0,0,4
balenalib/nitrogen6x-openjdk,20210602,2021/06/05,null,NOT UPDATED,0,1,-1,0,0,0
balenalib/nitrogen6x-python,20220604,2022/06/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/nitrogen6x-ubuntu,20220714,2022/08/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/nitrogen6x-ubuntu-golang,20220523,2022/06/03,null,NOT UPDATED,0,1,0,0,0,1
balenalib/nitrogen6x-ubuntu-node,20220715,2022/07/19,null,NOT UPDATED,0,5,0,0,0,5
balenalib/nitrogen6x-ubuntu-openjdk,20210826,2021/09/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/nitrogen6x-ubuntu-python,20220622,2022/06/23,null,NOT UPDATED,0,5,0,0,0,5
balenalib/odroid-c1,20220714,2022/07/20,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-c1-alpine,20220714,2022/07/19,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/odroid-c1-alpine-golang,20220714,2022/07/27,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/odroid-c1-alpine-node,20220714,2022/07/19,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/odroid-c1-alpine-openjdk,8-3.14-20220112,2022/01/19,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-c1-alpine-python,20220714,2022/07/19,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/odroid-c1-debian,20220714,2022/07/20,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-c1-debian-golang,20220714,2022/07/28,null,NOT UPDATED,0,0,4,0,0,4
balenalib/odroid-c1-debian-node,18.6-20220714,2022/07/21,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-c1-debian-openjdk,20210602,2021/06/05,null,NOT UPDATED,0,1,-1,0,0,0
balenalib/odroid-c1-debian-python,20220604,2022/06/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-c1-fedora,20220604,2022/06/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-c1-fedora-golang,20220507,2022/05/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-c1-fedora-node,36-build-20220714,2022/07/22,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-c1-fedora-openjdk,30-20210825,2021/09/03,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-c1-fedora-python,20220622,2022/07/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-c1-golang,20220714,2022/07/28,null,NOT UPDATED,0,0,4,0,0,4
balenalib/odroid-c1-node,18.6-20220714,2022/07/21,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-c1-openjdk,20210602,2021/06/05,null,NOT UPDATED,0,1,-1,0,0,0
balenalib/odroid-c1-python,20220604,2022/06/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-c1-ubuntu,20220714,2022/08/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/odroid-c1-ubuntu-golang,20220523,2022/06/03,null,NOT UPDATED,0,1,0,0,0,1
balenalib/odroid-c1-ubuntu-node,20220715,2022/07/19,null,NOT UPDATED,0,5,0,0,0,5
balenalib/odroid-c1-ubuntu-openjdk,20210826,2021/09/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-c1-ubuntu-python,20220622,2022/06/23,null,NOT UPDATED,0,5,0,0,0,5
balenalib/odroid-xu4,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-xu4-alpine,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/odroid-xu4-alpine-golang,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/odroid-xu4-alpine-node,18.14.1-20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/odroid-xu4-alpine-openjdk,8-20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/odroid-xu4-alpine-python,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/odroid-xu4-debian,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-xu4-debian-golang,20230911,2023/09/11,null,NOT UPDATED,0,0,4,0,0,4
balenalib/odroid-xu4-debian-node,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-xu4-debian-openjdk,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-xu4-debian-python,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-xu4-fedora,20221210,2022/12/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-xu4-fedora-golang,20221210,2022/12/13,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-xu4-fedora-node,36-build-20230530,2023/06/29,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-xu4-fedora-openjdk,30-20210825,2021/09/03,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-xu4-fedora-python,20221109,2022/11/16,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-xu4-golang,20230911,2023/09/11,null,NOT UPDATED,0,0,4,0,0,4
balenalib/odroid-xu4-node,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-xu4-openjdk,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-xu4-python,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/odroid-xu4-ubuntu,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/odroid-xu4-ubuntu-golang,20231026,2023/11/02,null,NOT UPDATED,0,1,1,0,0,2
balenalib/odroid-xu4-ubuntu-node,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/odroid-xu4-ubuntu-openjdk,11-xenial-20231026,2023/11/02,null,NOT UPDATED,0,0,0,0,0,0
balenalib/odroid-xu4-ubuntu-python,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/orangepi-plus2,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orangepi-plus2-alpine,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/orangepi-plus2-alpine-golang,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/orangepi-plus2-alpine-node,18.14.1-20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/orangepi-plus2-alpine-openjdk,8-20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/orangepi-plus2-alpine-python,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/orangepi-plus2-debian,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orangepi-plus2-debian-golang,20230911,2023/09/11,null,NOT UPDATED,0,0,4,0,0,4
balenalib/orangepi-plus2-debian-node,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orangepi-plus2-debian-python,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orangepi-plus2-fedora,20221210,2022/12/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orangepi-plus2-fedora-golang,20221210,2022/12/13,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orangepi-plus2-fedora-node,36-build-20230911,2023/09/11,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orangepi-plus2-fedora-openjdk,30-20210825,2021/09/03,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orangepi-plus2-fedora-python,20221109,2022/11/16,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orangepi-plus2-golang,20230911,2023/09/11,null,NOT UPDATED,0,0,4,0,0,4
balenalib/orangepi-plus2-node,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orangepi-plus2-openjdk,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orangepi-plus2-python,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orangepi-plus2-ubuntu,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/orangepi-plus2-ubuntu-golang,20231026,2023/11/02,null,NOT UPDATED,0,1,1,0,0,2
balenalib/orangepi-plus2-ubuntu-node,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/orangepi-plus2-ubuntu-openjdk,11-xenial-20231026,2023/11/02,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orangepi-plus2-ubuntu-python,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/orbitty-tx2,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orbitty-tx2-alpine,20231106,2023/11/06,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/orbitty-tx2-alpine-golang,20231106,2023/11/06,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/orbitty-tx2-alpine-node,20231106,2023/11/06,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/orbitty-tx2-alpine-openjdk,8-20231106,2023/11/06,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/orbitty-tx2-alpine-python,20231106,2023/11/06,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/orbitty-tx2-debian,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orbitty-tx2-debian-golang,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orbitty-tx2-debian-node,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orbitty-tx2-debian-openjdk,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orbitty-tx2-debian-python,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orbitty-tx2-fedora,20231106,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orbitty-tx2-fedora-golang,20231106,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orbitty-tx2-fedora-node,20231106,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orbitty-tx2-fedora-openjdk,8-20231106,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orbitty-tx2-fedora-python,20231106,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orbitty-tx2-golang,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orbitty-tx2-node,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orbitty-tx2-openjdk,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orbitty-tx2-python,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/orbitty-tx2-ubuntu,20231103,2023/11/06,null,NOT UPDATED,0,5,0,0,0,5
balenalib/orbitty-tx2-ubuntu-golang,20231103,2023/11/06,null,NOT UPDATED,0,1,1,0,0,2
balenalib/orbitty-tx2-ubuntu-node,20231103,2023/11/06,null,NOT UPDATED,0,5,0,0,0,5
balenalib/orbitty-tx2-ubuntu-openjdk,11-xenial-20231103,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
balenalib/orbitty-tx2-ubuntu-python,20231103,2023/11/06,null,NOT UPDATED,0,5,0,0,0,5
balenalib/parallella,20230904,2023/09/09,null,NOT UPDATED,0,1,3,0,0,4
balenalib/parallella-alpine,20230904,2023/09/09,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/parallella-alpine-golang,20230904,2023/09/09,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/parallella-alpine-node,18.14.1-20230904,2023/09/09,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/parallella-alpine-openjdk,8-20230904,2023/09/09,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/parallella-alpine-python,20230904,2023/09/09,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/parallella-debian,20230904,2023/09/09,null,NOT UPDATED,0,1,3,0,0,4
balenalib/parallella-debian-golang,20230904,2023/09/09,null,NOT UPDATED,0,0,4,0,0,4
balenalib/parallella-debian-node,20230904,2023/09/09,null,NOT UPDATED,0,1,3,0,0,4
balenalib/parallella-debian-openjdk,20230904,2023/09/09,null,NOT UPDATED,0,1,3,0,0,4
balenalib/parallella-debian-python,20230904,2023/09/09,null,NOT UPDATED,0,1,3,0,0,4
balenalib/parallella-fedora,20221210,2022/12/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/parallella-fedora-golang,20221210,2022/12/13,null,NOT UPDATED,0,0,0,0,0,0
balenalib/parallella-fedora-node,36-build-20230530,2023/06/29,null,NOT UPDATED,0,0,0,0,0,0
balenalib/parallella-fedora-openjdk,30-20210825,2021/09/03,null,NOT UPDATED,0,0,0,0,0,0
balenalib/parallella-fedora-python,20221109,2022/11/16,null,NOT UPDATED,0,0,0,0,0,0
balenalib/parallella-golang,20230904,2023/09/09,null,NOT UPDATED,0,0,4,0,0,4
balenalib/parallella-node,20230904,2023/09/09,null,NOT UPDATED,0,1,3,0,0,4
balenalib/parallella-openjdk,20230904,2023/09/09,null,NOT UPDATED,0,1,3,0,0,4
balenalib/parallella-python,20230904,2023/09/09,null,NOT UPDATED,0,1,3,0,0,4
balenalib/parallella-ubuntu,20230904,2023/09/09,null,NOT UPDATED,0,5,0,0,0,5
balenalib/parallella-ubuntu-golang,20230904,2023/09/09,null,NOT UPDATED,0,1,1,0,0,2
balenalib/parallella-ubuntu-node,20230904,2023/09/09,null,NOT UPDATED,0,5,0,0,0,5
balenalib/parallella-ubuntu-openjdk,11-xenial-20230904,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
balenalib/parallella-ubuntu-python,20230904,2023/09/09,null,NOT UPDATED,0,5,0,0,0,5
balenalib/qemux86-64,20231106,2023/11/06,null,NOT UPDATED,0,1,3,0,0,4
balenalib/qemux86-64-alpine,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/qemux86-64-alpine-golang,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/qemux86-64-alpine-node,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/qemux86-64-alpine-openjdk,8-20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/qemux86-64-alpine-python,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/qemux86-64-debian,20231106,2023/11/06,null,NOT UPDATED,0,1,3,0,0,4
balenalib/qemux86-64-debian-golang,20231103,2023/11/05,null,NOT UPDATED,0,1,3,0,0,4
balenalib/qemux86-64-debian-node,20231106,2023/11/06,null,NOT UPDATED,0,1,3,0,0,4
balenalib/qemux86-64-debian-openjdk,20231106,2023/11/06,null,NOT UPDATED,0,1,3,0,0,4
balenalib/qemux86-64-debian-python,20231106,2023/11/06,null,NOT UPDATED,0,1,3,0,0,4
balenalib/qemux86-64-fedora,20231103,2023/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/qemux86-64-fedora-golang,20231103,2023/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/qemux86-64-fedora-node,20231103,2023/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/qemux86-64-fedora-openjdk,8-20231103,2023/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/qemux86-64-fedora-python,20231103,2023/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/qemux86-64-golang,20231103,2023/11/05,null,NOT UPDATED,0,1,3,0,0,4
balenalib/qemux86-64-node,20231106,2023/11/06,null,NOT UPDATED,0,1,3,0,0,4
balenalib/qemux86-64-openjdk,20231106,2023/11/06,null,NOT UPDATED,0,1,3,0,0,4
balenalib/qemux86-64-python,20231106,2023/11/06,null,NOT UPDATED,0,1,3,0,0,4
balenalib/qemux86-64-ubuntu,20230911,2023/09/11,null,NOT UPDATED,0,5,0,0,0,5
balenalib/qemux86-64-ubuntu-golang,20230911,2023/09/11,null,NOT UPDATED,0,1,1,0,0,2
balenalib/qemux86-64-ubuntu-node,20230911,2023/09/11,null,NOT UPDATED,0,5,0,0,0,5
balenalib/qemux86-64-ubuntu-openjdk,11-xenial-20230911,2023/09/11,null,NOT UPDATED,0,0,0,0,0,0
balenalib/qemux86-64-ubuntu-python,20230911,2023/09/11,null,NOT UPDATED,0,5,0,0,0,5
balenalib/raspberry-pi2,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberry-pi2-alpine,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/raspberry-pi2-alpine-golang,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/raspberry-pi2-alpine-node,18.14.1-20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/raspberry-pi2-alpine-openjdk,8-20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/raspberry-pi2-alpine-python,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/raspberry-pi2-debian,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberry-pi2-debian-golang,20230911,2023/09/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberry-pi2-debian-node,20230911,2023/09/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberry-pi2-debian-openjdk,20230911,2023/09/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberry-pi2-debian-python,20230911,2023/09/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberry-pi2-fedora,20221031,2022/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberry-pi2-fedora-golang,20220523,2022/06/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberry-pi2-fedora-node,36-build-20230911,2023/09/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberry-pi2-fedora-openjdk,8-20221031,2022/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberry-pi2-fedora-python,20221109,2022/12/02,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberry-pi2-golang,20230911,2023/09/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberry-pi2-node,20230911,2023/09/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberry-pi2-openjdk,20230911,2023/09/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberry-pi2-python,20230911,2023/09/12,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberry-pi2-ubuntu,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/raspberry-pi2-ubuntu-golang,20231026,2023/11/02,null,NOT UPDATED,0,1,1,0,0,2
balenalib/raspberry-pi2-ubuntu-node,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/raspberry-pi2-ubuntu-openjdk,11-xenial-20231026,2023/11/02,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberry-pi2-ubuntu-python,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/raspberrypi3,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberrypi3-alpine,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/raspberrypi3-alpine-golang,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/raspberrypi3-alpine-node,18.14.1-20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/raspberrypi3-alpine-openjdk,8-20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/raspberrypi3-alpine-python,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/raspberrypi3-debian,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberrypi3-debian-golang,20230530,2023/06/27,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberrypi3-debian-node,20230530,2023/07/02,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberrypi3-debian-openjdk,20230530,2023/07/04,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberrypi3-debian-python,20230530,2023/06/27,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberrypi3-fedora,20221031,2022/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberrypi3-fedora-golang,20220523,2022/06/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberrypi3-fedora-node,36-build-20230911,2023/09/12,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberrypi3-fedora-openjdk,8-20221031,2022/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberrypi3-fedora-python,20221109,2022/12/02,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberrypi3-golang,20230530,2023/06/27,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberrypi3-node,20230530,2023/07/02,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberrypi3-openjdk,20230530,2023/07/04,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberrypi3-python,20230530,2023/06/27,null,NOT UPDATED,0,1,3,0,0,4
balenalib/raspberrypi3-ubuntu,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/raspberrypi3-ubuntu-golang,20231026,2023/11/02,null,NOT UPDATED,0,1,1,0,0,2
balenalib/raspberrypi3-ubuntu-node,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/raspberrypi3-ubuntu-openjdk,11-xenial-20231026,2023/11/02,null,NOT UPDATED,0,0,0,0,0,0
balenalib/raspberrypi3-ubuntu-python,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/revpi-core-3-alpine-openjdk,8-20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/revpi-core-3-alpine-python,20231106,2023/11/07,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/revpi-core-3-debian,20230911,2023/09/11,null,NOT UPDATED,0,1,3,0,0,4
balenalib/revpi-core-3-debian-golang,20230530,2023/06/27,null,NOT UPDATED,0,1,3,0,0,4
balenalib/revpi-core-3-debian-node,20230530,2023/07/02,null,NOT UPDATED,0,1,3,0,0,4
balenalib/revpi-core-3-fedora,20221031,2022/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/revpi-core-3-fedora-golang,20220523,2022/06/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/revpi-core-3-fedora-openjdk,8-20221031,2022/11/04,null,NOT UPDATED,0,0,0,0,0,0
balenalib/revpi-core-3-golang,20230530,2023/06/27,null,NOT UPDATED,0,1,3,0,0,4
balenalib/revpi-core-3-node,20230530,2023/07/02,null,NOT UPDATED,0,1,3,0,0,4
balenalib/revpi-core-3-python,20230530,2023/06/27,null,NOT UPDATED,0,1,3,0,0,4
balenalib/revpi-core-3-ubuntu,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/revpi-core-3-ubuntu-golang,20231026,2023/11/02,null,NOT UPDATED,0,1,1,0,0,2
balenalib/revpi-core-3-ubuntu-node,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/revpi-core-3-ubuntu-python,20231026,2023/11/02,null,NOT UPDATED,0,5,0,0,0,5
balenalib/rpi,20231106,2023/11/07,null,NOT UPDATED,0,1,0,0,0,1
balenalib/rpi-alpine,20231026,2023/11/01,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/rpi-alpine-golang,20231026,2023/11/01,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/rpi-alpine-node,18.14.1-20231026,2023/11/01,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/rpi-alpine-openjdk,8-20231026,2023/11/01,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/rpi-alpine-python,20231026,2023/11/01,null,NOT UPDATED,0,2,-2,0,0,0
balenalib/rpi-debian,20231106,2023/11/07,null,NOT UPDATED,0,1,0,0,0,1
balenalib/rpi-debian-golang,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/rpi-debian-node,16.19.1-20231106,2023/11/07,null,NOT UPDATED,0,1,0,0,0,1
balenalib/rpi-debian-openjdk,8-20190705,2019/07/06,null,NOT UPDATED,0,0,0,0,0,0
balenalib/rpi-debian-python,20231106,2023/11/07,null,NOT UPDATED,0,1,0,0,0,1
balenalib/rpi-golang,20231106,2023/11/07,null,NOT UPDATED,0,1,3,0,0,4
balenalib/rpi-node,16.19.1-20231106,2023/11/07,null,NOT UPDATED,0,1,0,0,0,1
